ContactId,FirstName,LastName,Email,Phone,AccountName,Industry,AnnualRevenue,NumberOfEmployees,LeadSource,CreatedDate,LastActivityDate,TotalSpend,SupportCasesOpened,MarketingEngagementScore,CustomerStatus
003xrrbI6DySxpdkFX,Evelyn,Rivera,evelyn.rivera@zavala.com,788-512-0831,"Zavala, Alexander and Crawford",Finance,31383841,7388,Other,2023-04-14 09:05:45,2023-12-18 09:05:45,538174.91,26,13,Churned
003K3oeKGoj2Vx21kL,Samuel,Solomon,samuel.solomon@millerllc.com,001-580-870-9154,Miller LLC,Technology,62873003,7498,Web,2023-08-07 03:49:05,2024-03-15 14:54:19,3307458.25,9,63,Active
003clyijjnAcIHMYmV,Randy,Mendoza,randy.mendoza@howardandsons.com,(299)332-4554x2517,Howard and Sons,Retail,4271652,428,Purchased List,2023-03-23 21:35:32,2024-01-11 21:35:32,21940.02,39,79,Churned
003piJC8fbMQNHBC2A,Thomas,Ashley,thomas.ashley@greeninc.com,520.644.4149,Green Inc,Consulting,2586075,85,Partner Referral,2025-10-04 10:59:47,2025-10-07 10:54:15,61143.54,0,86,Prospect
003EgMGu31h8GJ5C4S,Terri,Brown,terri.brown@jones-ford.com,634.795.6263,Jones-Ford,Technology,62273341,8276,Partner Referral,2023-06-14 23:22:11,2024-11-06 09:24:41,4713780.68,42,36,Active
003y9GJk6HJThJdapb,Cindy,Henderson,cindy.henderson@murphyltd.com,7873840184,Murphy Ltd,Manufacturing,94795413,6584,Other,2023-01-01 11:45:53,2024-08-03 21:54:17,3748312.1,5,57,Active
0035lGuYZp2NIldEeQ,Jonathan,Stewart,jonathan.stewart@warren.com,001-358-663-8295x18854,"Warren, Lindsey and Higgins",Consulting,16858524,313,Other,2024-09-06 01:37:20,2025-08-25 20:19:16,407744.76,47,2,Active
003gK2vE0conbzVBTP,Eric,Mendoza,eric.mendoza@andersonllc.com,(710)622-5955,Anderson LLC,Retail,5206269,275,Web,2022-11-07 16:56:27,2024-02-05 00:19:04,179618.01,24,15,Active
003apO4nJDfONQMekr,Robin,Johnston,robin.johnston@hartmangroup.com,6487518937,Hartman Group,Manufacturing,35201688,6818,Phone Inquiry,2020-12-17 01:22:00,2021-06-19 01:22:00,395933.35,19,56,Churned
003frRumvosOKiNwDQ,Shannon,Dixon,shannon.dixon@rogers.com,544.349.3646x6828,"Rogers, White and Stevenson",Consulting,17583005,265,Web,2021-05-10 14:25:19,2024-03-18 19:56:21,1129307.0,18,48,Active
003IoR6XRisBb4pqkZ,Alexander,Murray,alexander.murray@rasmussen-dean.com,(513)569-2093,Rasmussen-Dean,Retail,19957358,470,Web,2022-10-16 15:58:42,2023-01-31 15:58:42,260465.06,39,62,Churned
003E21sa2Ldct7zaYz,Dwayne,Ferrell,dwayne.ferrell@johnson.com,+1-754-673-3515x408,"Johnson, Baxter and Burns",Retail,7929267,404,Partner Referral,2022-01-04 07:20:19,2022-06-28 07:20:19,154561.21,46,65,Churned
003BgJEKftKQIooShI,Michael,Woodward,michael.woodward@deleon.com,684.789.0942x24749,"Deleon, Flores and Gibbs",Healthcare,9228676,281,Web,2023-12-24 22:18:13,2025-08-04 23:56:08,484298.16,12,66,Prospect
003AfIOzZgY5uzIWCb,Ashley,Combs,ashley.combs@stevenson-padilla.com,889.879.2067x00063,Stevenson-Padilla,Consulting,13194293,368,Web,2022-06-13 22:35:09,2022-11-23 22:35:09,60945.73,49,2,Churned
003heYsbOGYyP5SgMa,James,Gutierrez,james.gutierrez@ford.com,(362)298-5655,"Ford, Dunn and Mcguire",Manufacturing,59347520,3389,Web,2025-04-03 12:44:03,2025-09-14 19:42:44,1029077.8,36,58,Active
0037nhXG6drXbS0p2W,Diana,Powell,diana.powell@cordovainc.com,(508)491-4272,Cordova Inc,Healthcare,6725440,91,Phone Inquiry,2022-10-15 14:40:00,2024-10-29 12:37:14,110856.54,40,89,Active
003KO0E8Q8OaQ9ItBi,Brenda,Schmitt,brenda.schmitt@brownandsons.com,+1-424-853-0938x0071,Brown and Sons,Technology,71217066,8733,Phone Inquiry,2022-08-05 12:24:02,2023-05-13 12:24:02,870715.93,47,57,Churned
003E0KnJvlJEdMDDEj,Christopher,Smith,christopher.smith@bryant-george.com,(358)762-6538x4689,Bryant-George,Technology,15156097,4438,Web,2024-03-04 21:53:17,2025-04-13 05:33:17,955437.04,34,18,Active
003YAvHTzJdlM4M13c,Tiffany,Clark,tiffany.clark@thomasgroup.com,+1-606-296-1615,Thomas Group,Consulting,3542349,254,Web,2021-06-09 22:51:26,2021-10-11 22:51:26,45458.16,31,81,Churned
0038wqB3MpwV8iG7mt,Kevin,Campbell,kevin.campbell@hancockinc.com,514.227.6848,Hancock Inc,Manufacturing,57854027,1284,Purchased List,2022-10-16 07:10:20,2025-05-04 23:22:43,4680240.67,10,3,Active
00323aDzmEdBIjiI4I,Timothy,Gilmore,timothy.gilmore@ross-wheeler.com,2448386012,Ross-Wheeler,Healthcare,16240279,470,Web,2023-05-05 18:54:53,2023-11-27 00:06:19,1338549.18,3,12,Active
003z9HWLaqLWV2mdjw,John,Harrison,john.harrison@porter-khan.com,(601)570-9107,Porter-Khan,Technology,59941627,6811,Partner Referral,2025-07-14 19:44:30,2025-07-28 02:46:53,786228.4,49,100,Active
003n7of9pAVSq6cAEX,Diana,Cline,diana.cline@cummingsinc.com,5288620360,Cummings Inc,Retail,4928833,113,Purchased List,2024-06-24 02:49:14,2025-01-18 04:00:45,346779.03,41,10,Active
00300eHWGXdnDCalCR,Joseph,Arroyo,joseph.arroyo@byrdltd.com,(679)257-3948x8229,Byrd Ltd,Finance,71626741,4430,Purchased List,2022-01-11 14:54:22,2022-08-07 15:55:45,1693162.57,24,37,Active
003ZbUwVUQBWtQpgHD,Terri,Robbins,terri.robbins@murray.com,+1-465-486-3353x7961,"Murray, Nelson and Wright",Finance,93620992,8672,Other,2021-03-09 10:39:05,2021-11-14 22:00:24,5450406.98,19,47,Active
00382g6T6GS6EQMISj,Diane,Steele,diane.steele@sullivan.com,546.302.5907x639,"Sullivan, Martin and Duncan",Retail,6240210,213,Other,2024-02-05 17:50:02,2025-09-13 14:57:44,145942.23,46,98,Active
003pFamuqJC6aj4iJz,Linda,Mcpherson,linda.mcpherson@farley-moore.com,+1-351-982-8032x3873,Farley-Moore,Healthcare,11059596,413,Partner Referral,2022-07-27 00:42:14,2023-02-19 00:42:14,191068.47,41,14,Churned
003YQwTiLHKysbrntO,Debbie,Smith,debbie.smith@gilmore.com,732-849-5542,"Gilmore, Downs and Cortez",Manufacturing,53427346,3501,Purchased List,2024-03-22 08:50:09,2025-09-28 14:53:56,4319468.97,44,71,Active
003mOtXRmnjvSXyYAp,Deanna,Richards,deanna.richards@williamson-perry.com,+1-994-383-4419x749,Williamson-Perry,Manufacturing,12718021,8950,Purchased List,2022-11-15 12:49:34,2023-04-02 12:49:34,75634.39,29,37,Churned
003IS0pxZqTFFuggiw,Diane,Wu,diane.wu@sanchez-gutierrez.com,001-669-383-1729x3858,Sanchez-Gutierrez,Technology,62079584,9956,Other,2022-04-28 17:34:28,2023-03-19 17:34:28,497847.79,30,31,Churned
003y4gq0iXxFjodGVc,Derrick,Serrano,derrick.serrano@rosarioplc.com,291-237-0424,Rosario PLC,Manufacturing,74050027,9346,Phone Inquiry,2021-06-19 19:54:05,2022-01-24 06:33:56,6829778.04,6,66,Active
003NigNV3JCL5A0fA8,Kathy,Flores,kathy.flores@becker-ward.com,988.827.2719,Becker-Ward,Retail,3528771,268,Web,2023-12-02 23:20:50,2024-04-21 17:31:50,317418.11,8,53,Active
003RUvmAEUlC6WTVw2,Tyrone,Taylor,tyrone.taylor@lee-brooks.com,(744)402-4694x8674,Lee-Brooks,Manufacturing,42499479,9003,Purchased List,2022-02-17 04:48:04,2022-09-13 04:48:04,256306.96,33,42,Churned
003ZRsJxPjrzqVZTSa,John,Munoz,john.munoz@davis-torres.com,001-423-304-1489x69653,Davis-Torres,Finance,44589997,5403,Purchased List,2021-08-29 05:18:15,2023-09-26 11:33:14,3573809.03,21,77,Active
003VMT8tv6ghmIrLCq,Sarah,Santana,sarah.santana@huntllc.com,001-772-794-2837x576,Hunt LLC,Retail,11554459,426,Other,2023-07-16 11:25:00,2024-01-14 00:28:37,467383.08,18,0,Active
003ZkhYwXCz6Bi3DRU,Mark,Thomas,mark.thomas@millerinc.com,4306988244,Miller Inc,Healthcare,5428715,481,Web,2025-05-03 23:03:58,2025-06-05 22:26:44,396980.22,38,22,Active
0030sMnkt0vzzkEnA2,Joseph,Williams,joseph.williams@gonzales.com,001-621-614-3297x67796,"Gonzales, Cherry and Jefferson",Retail,11055761,124,Phone Inquiry,2023-03-25 01:18:55,2023-06-14 15:55:13,924978.35,19,3,Active
003s800YWNeSMjJhYC,Jason,Lee,jason.lee@olsonltd.com,+1-724-656-6854x2002,Olson Ltd,Manufacturing,53208730,3262,Partner Referral,2020-12-28 15:01:48,2021-03-07 04:07:55,2726423.91,16,95,Active
003bwcE6Acjf0TSn0h,Betty,Hill,betty.hill@hendrix.com,001-888-676-4100x101,"Hendrix, Ramos and Long",Manufacturing,6778041,5338,Purchased List,2022-12-14 14:56:12,2025-03-17 17:51:07,614962.51,8,53,Prospect
003kRMNpRnKn18NdRS,Michael,Campbell,michael.campbell@wallacegroup.com,(770)425-4142x9831,Wallace Group,Healthcare,985630,44,Phone Inquiry,2025-07-02 17:32:03,2025-09-17 23:11:30,43286.66,7,78,Active
003LeOufPRx4LJuict,Jessica,Curtis,jessica.curtis@romeroinc.com,328.464.7516,Romero Inc,Retail,12766207,35,Partner Referral,2022-06-16 20:26:53,2024-11-30 00:57:51,150285.66,27,22,Active
003evWyK4YgD1ZKmfr,Colleen,Jones,colleen.jones@reedplc.com,001-448-438-6656,Reed PLC,Manufacturing,48418454,5311,Other,2024-12-16 06:52:48,2025-02-28 20:37:10,1266853.64,43,57,Active
003475MHGXDXTgTDx7,Raymond,Green,raymond.green@santanainc.com,001-321-820-3708x038,Santana Inc,Healthcare,11077329,289,Other,2022-11-08 22:12:58,2023-07-18 22:12:58,207869.27,33,36,Churned
0032IZYPx4xNyKD9iX,Christopher,Johnson,christopher.johnson@wangandsons.com,+1-253-493-3424,Wang and Sons,Consulting,17324688,175,Partner Referral,2024-06-16 18:43:42,2024-09-07 07:56:00,1211601.66,4,18,Active
003LkSHRDpck8qdYBK,Mathew,Quinn,mathew.quinn@williams-peterson.com,+1-925-384-3220x025,Williams-Peterson,Finance,30677968,5757,Purchased List,2022-11-17 12:25:05,2023-11-18 06:16:52,693338.54,3,100,Active
003IDwzxrsZQwEItnD,Edward,Roberts,edward.roberts@holland-hodge.com,(771)893-9860,Holland-Hodge,Manufacturing,52446786,7826,Web,2022-05-27 02:45:11,2022-10-24 02:45:11,433179.58,33,53,Churned
003VZHOuYB3teqLt2j,Emily,Ibarra,emily.ibarra@adkins.com,918-634-6378,"Adkins, Dunlap and Kaufman",Consulting,16175121,272,Web,2025-08-27 10:47:38,2025-09-23 15:46:01,730643.14,10,21,Prospect
003EaXWc1u39AhihPC,Timothy,Barnes,timothy.barnes@barton-guzman.com,284.224.3890,Barton-Guzman,Technology,74238983,2602,Partner Referral,2022-10-27 02:13:13,2025-01-22 13:54:13,1862383.6,35,91,Active
003aVUmmOFQVRMGVDd,Wendy,Beck,wendy.beck@gray.com,001-617-837-8507x72169,"Gray, Waters and Fisher",Finance,96285708,8174,Phone Inquiry,2025-03-06 11:54:58,2025-10-10 02:32:14,2457441.71,0,70,Prospect
003w4XqFgYzZaFrGuX,Andrew,Curtis,andrew.curtis@huang-nelson.com,(355)376-9625,Huang-Nelson,Healthcare,1382136,309,Web,2024-05-18 22:24:14,2024-12-03 22:24:14,15252.14,35,15,Churned
0036eFvYM33zeXqKXF,Deanna,Short,deanna.short@wong.com,+1-263-565-8035,"Wong, Paul and Vang",Consulting,10607679,483,Web,2025-09-18 06:29:29,2025-10-05 07:19:44,675454.08,22,16,Prospect
003Kkm33fGHquhblJN,Steven,Roach,steven.roach@cortez.com,001-380-292-3877x5871,"Cortez, Stanton and Miller",Healthcare,13545480,312,Web,2021-09-19 02:01:09,2021-12-23 02:01:09,154069.39,35,61,Churned
003dvrlZOkxRoZTzla,April,Gutierrez,april.gutierrez@reynolds.com,597.891.2845,"Reynolds, Rodriguez and Hanson",Technology,32200790,283,Other,2025-03-19 06:42:48,2025-03-24 16:42:28,2886138.54,15,75,Prospect
003uwqgguaYA6qrnp7,Grace,Bailey,grace.bailey@torresplc.com,278.825.2612x856,Torres PLC,Manufacturing,30636346,3133,Other,2024-05-23 05:18:19,2024-08-02 02:24:54,1815066.65,21,5,Active
0032Fu1LMHuwuUaPxe,Leslie,Parker,leslie.parker@compton-fowler.com,677.980.7646,Compton-Fowler,Finance,12461901,7731,Partner Referral,2021-03-28 10:22:51,2022-10-11 20:57:40,1077847.87,23,23,Active
0031gAShQS5eyW19lL,Chelsea,Collins,chelsea.collins@west-smith.com,525.817.6084,West-Smith,Consulting,10470404,144,Purchased List,2021-10-24 12:39:07,2022-09-01 12:39:07,74986.8,42,4,Churned
003lLvHasTfY3Rtzbw,Jon,Green,jon.green@landry-hudson.com,001-683-953-5450x14705,Landry-Hudson,Consulting,18574743,252,Partner Referral,2020-11-14 08:20:26,2021-04-14 08:20:26,185513.24,41,71,Churned
0038OaZhhJ0AQmS5Mp,Alexander,Smith,alexander.smith@sanchezltd.com,001-713-929-8686,Sanchez Ltd,Finance,30049822,3151,Partner Referral,2023-09-06 01:57:57,2024-12-27 16:41:26,1897257.0,47,58,Active
003k2uQnCqbe2PHN6e,Aaron,Hernandez,aaron.hernandez@davis.com,361.542.6898x0874,"Davis, Lawson and Fields",Finance,36974048,4955,Partner Referral,2023-08-06 18:37:08,2025-01-08 11:56:39,972706.79,47,59,Active
003aorxubFWA8gx2C4,Cody,Phelps,cody.phelps@cantuandsons.com,773-342-6045x532,Cantu and Sons,Technology,57412014,4277,Phone Inquiry,2024-09-28 08:31:48,2025-02-07 08:31:48,371900.89,45,85,Churned
003tLnI9ZwrCZw0kgM,Taylor,Kirby,taylor.kirby@lucero-burns.com,4348208885,Lucero-Burns,Retail,13758477,465,Partner Referral,2022-10-16 21:15:08,2024-05-26 12:33:15,1000691.26,18,41,Active
003ppfWDWj5JYRWQIh,Lucas,Stephenson,lucas.stephenson@hunt-wood.com,001-508-656-8822x805,Hunt-Wood,Finance,52726066,7369,Purchased List,2022-06-18 05:45:45,2024-11-27 13:27:34,4812572.13,48,88,Active
003SzAeMrXTpn6sSsC,Juan,Solis,juan.solis@carter.com,+1-272-436-9198,"Carter, Mays and Roach",Finance,70843588,6104,Purchased List,2022-05-03 15:54:33,2023-04-15 13:16:57,1051660.36,8,57,Active
003EHTUqR9XiqNL0X7,Michael,Wood,michael.wood@mccarthy.com,(980)924-5242,"Mccarthy, Brennan and Alvarez",Healthcare,2746282,352,Partner Referral,2025-07-21 08:37:05,2025-09-24 02:55:42,221565.36,29,72,Prospect
0038EL5gWreYZfzm53,Meagan,Rowe,meagan.rowe@brown-carter.com,397-706-4507x68441,Brown-Carter,Consulting,2466783,171,Partner Referral,2023-06-02 07:32:25,2024-04-22 03:57:38,210670.1,11,2,Active
003MUIAVSaafuuzxjC,Christina,Herring,christina.herring@dean.com,(226)346-7857,"Dean, Garcia and Daniels",Retail,5885971,245,Partner Referral,2024-02-01 17:21:08,2024-10-14 17:21:08,80867.74,35,51,Churned
003r8wVp5mD5hFV3dm,Jennifer,Matthews,jennifer.matthews@matthewsplc.com,001-269-816-1174x007,Matthews PLC,Manufacturing,37138399,6504,Web,2022-09-26 06:35:58,2023-01-14 13:07:00,3422768.86,22,34,Active
003t1sW3K3TPrBjnPI,Thomas,Grant,thomas.grant@rogers-terry.com,986.813.1169,Rogers-Terry,Retail,14949234,489,Partner Referral,2024-11-11 15:32:28,2025-09-23 22:47:19,440447.53,36,17,Active
003YRdbZhwNBNcO6KS,Justin,Gardner,justin.gardner@castilloandsons.com,594.286.2782,Castillo and Sons,Consulting,11402246,492,Purchased List,2022-03-14 09:08:11,2022-10-12 09:08:11,144972.37,34,15,Churned
003MYnGi3BKhaxFmM3,Christopher,Khan,christopher.khan@wolfe.com,(975)726-9849x1774,"Wolfe, Orozco and Harper",Healthcare,16006773,138,Web,2025-04-15 08:40:05,2025-06-04 11:27:28,1004011.31,41,23,Active
003bKDg0De6WhyKJdh,Christie,Bryan,christie.bryan@evans.com,978.332.2933,"Evans, Clark and Riddle",Technology,72403199,395,Phone Inquiry,2022-07-16 23:28:14,2025-06-17 19:24:27,1938692.13,30,72,Active
003OoX7pOlyWdgSriU,Michael,Watson,michael.watson@garcia.com,(502)341-6308x382,"Garcia, Tyler and Wheeler",Consulting,17055130,75,Web,2022-03-11 14:03:25,2024-10-18 17:29:41,1638170.05,24,43,Prospect
003qcCTYbRFIODpSC4,Brandon,Rodriguez,brandon.rodriguez@shepherd.com,624.699.4956x226,"Shepherd, Kirby and Porter",Technology,5781827,6926,Other,2022-03-22 15:58:07,2022-10-30 17:40:27,489135.75,4,23,Active
003UuljXNJWloLvNjn,Aaron,Randall,aaron.randall@russell.com,(825)556-2636,"Russell, Anderson and Brooks",Finance,69319463,8671,Purchased List,2024-08-07 00:00:57,2025-07-28 05:52:27,2167806.19,43,79,Active
003DyBLdrn3IpKtZMc,Amanda,Ellis,amanda.ellis@stark.com,001-930-584-9232x835,"Stark, Shepherd and Carrillo",Manufacturing,19071645,2097,Partner Referral,2021-10-29 05:06:07,2022-03-30 13:23:39,552536.12,18,39,Active
003JYoGmO7ZZbMhNOM,Joshua,Moore,joshua.moore@longgroup.com,(342)564-6554x4155,Long Group,Retail,8627201,49,Other,2025-09-01 14:08:44,2025-09-27 20:10:25,542698.04,16,18,Prospect
003p4vHEhJgGjzKuES,Elizabeth,Beck,elizabeth.beck@lutzandsons.com,001-883-873-2927,Lutz and Sons,Technology,49200923,2348,Phone Inquiry,2024-07-05 12:02:56,2024-10-04 15:30:11,3958812.86,9,25,Active
003qFo0WZbdRYO2aXm,Robert,Ho,robert.ho@tucker.com,584-444-7352,"Tucker, Newton and Fowler",Technology,44387974,3937,Web,2022-06-20 06:10:14,2022-11-12 12:26:59,2311194.99,8,31,Active
003e3xDjdlLmIH0FHY,Steven,Rivera,steven.rivera@forbes.com,001-696-832-4017x7934,"Forbes, Gallagher and Faulkner",Retail,1579744,110,Purchased List,2020-12-09 05:27:52,2021-07-13 05:27:52,17196.36,6,14,Churned
003m25HuowxPFog8Bz,Aaron,Bailey,aaron.bailey@marquezltd.com,337.476.8235x6476,Marquez Ltd,Consulting,1121145,438,Other,2022-05-27 23:01:01,2025-06-14 07:33:47,68825.5,34,46,Active
003RZcTlPbsFf025Ov,Kylie,Duran,kylie.duran@wyattllc.com,341-934-7575x014,Wyatt LLC,Manufacturing,11211223,6651,Purchased List,2020-11-15 06:50:57,2025-10-01 00:04:10,645776.73,32,89,Active
003Mu1PC7nPdfZpf8z,Aaron,Hobbs,aaron.hobbs@summers-jenkins.com,(715)334-9110x98875,Summers-Jenkins,Healthcare,18237455,423,Web,2025-01-13 05:13:47,2025-06-06 22:06:20,577072.0,18,68,Prospect
003Q11nuTM4TQWXHgW,Brian,Mcdaniel,brian.mcdaniel@lane-phillips.com,001-349-357-6207x4123,Lane-Phillips,Manufacturing,72808168,6158,Web,2025-06-28 12:26:39,2025-08-10 22:24:50,1596079.13,41,25,Active
0034vwILH84l0o62nH,Harold,Johnson,harold.johnson@lopezgroup.com,316-650-7547,Lopez Group,Healthcare,7138524,306,Purchased List,2022-11-25 15:55:54,2023-03-18 15:55:54,69804.65,33,43,Churned
003Cvhs6XWyugJjQmV,Elizabeth,Allison,elizabeth.allison@danielplc.com,001-591-309-5372x0416,Daniel PLC,Retail,1177562,69,Other,2025-03-21 11:56:24,2026-03-06 11:56:24,9398.18,45,3,Churned
003rLJX8vMl2aQRw06,Robin,Gutierrez,robin.gutierrez@green.com,001-725-872-0223x71649,"Green, Stewart and Lewis",Technology,27065902,8858,Purchased List,2023-03-18 01:25:57,2025-01-14 14:36:41,1426858.42,7,92,Prospect
003e8o5ceKQRYrHwWJ,David,Austin,david.austin@mooreltd.com,261-959-3969x9310,Moore Ltd,Healthcare,7003560,26,Purchased List,2022-07-23 02:53:25,2022-11-20 23:20:59,284065.91,18,26,Active
003Li66660NrPWpDQT,Daniel,Sullivan,daniel.sullivan@lee-king.com,001-841-959-1283x09652,Lee-King,Retail,16587837,181,Other,2023-01-30 07:13:56,2023-11-08 07:13:56,233590.0,39,41,Churned
003xpCFGErDqNmXHxK,Sabrina,Wade,sabrina.wade@spencer-larson.com,(292)593-1434,Spencer-Larson,Technology,76058976,374,Phone Inquiry,2023-09-10 07:26:30,2024-07-27 07:26:30,204817.47,29,59,Churned
003LGgX46SZcNERVYB,Madeline,Adams,madeline.adams@hunterltd.com,5465581058,Hunter Ltd,Healthcare,11077156,163,Web,2024-09-20 05:02:32,2025-01-24 00:02:16,459914.71,11,67,Prospect
003hzIsxneVTLbx7PD,Christopher,Davila,christopher.davila@espinoza-johnson.com,001-613-275-0949x85474,Espinoza-Johnson,Manufacturing,40886669,8451,Other,2023-02-22 19:25:19,2025-01-11 12:09:41,2269949.08,33,40,Active
003We0ZJ6pPHeQ5WGx,Aaron,Bell,aaron.bell@mann.com,881-846-4091,"Mann, Moore and Diaz",Healthcare,8032729,314,Other,2024-11-03 03:40:54,2025-03-20 17:31:48,318002.67,3,74,Prospect
003pn8GRpGXw5Gn5MA,Phillip,Wells,phillip.wells@alvarez-odom.com,(844)564-3244,Alvarez-Odom,Manufacturing,35096618,9327,Web,2024-05-07 16:18:35,2025-07-12 21:01:36,3202914.2,12,47,Prospect
003A8ZPQY5fEGA2l6b,Tammy,Gardner,tammy.gardner@johnson.com,001-471-696-3708x9746,"Johnson, Anderson and Pugh",Consulting,1989521,274,Other,2023-07-01 05:38:56,2023-08-09 08:55:29,135984.4,21,21,Active
003nm1W8iaUaaoGnuV,Tiffany,White,tiffany.white@keithgroup.com,9465680721,Keith Group,Consulting,10708725,271,Purchased List,2023-09-12 14:23:18,2025-02-02 01:34:41,655040.33,17,43,Prospect
0031e4pSjqt683Q376,Charles,Mitchell,charles.mitchell@downs.com,721.209.4508x68232,"Downs, Jones and Weber",Consulting,18985399,481,Web,2023-06-26 16:59:58,2024-11-22 19:52:55,1687440.44,2,98,Prospect
003VnsN2liIZu3avmW,Gary,Espinoza,gary.espinoza@baker.com,(820)215-2164,"Baker, Ramos and Thompson",Healthcare,3107960,79,Partner Referral,2024-10-06 06:21:36,2025-06-07 07:19:37,99655.27,17,72,Active
003vC6zLvfRp4jQE1M,Corey,Campbell,corey.campbell@english.com,+1-573-279-5608,"English, Sullivan and Hernandez",Consulting,9892926,114,Phone Inquiry,2022-07-23 00:02:41,2024-02-23 10:10:07,463776.53,23,30,Active
003a4UVJsvbakogY8e,James,Collins,james.collins@campbellplc.com,627-282-9062x55977,Campbell PLC,Manufacturing,84535018,5613,Partner Referral,2022-02-28 05:45:15,2022-07-24 05:45:15,631992.77,45,37,Churned
003fPu7xdpJe4HePFA,Kenneth,Good,kenneth.good@cooper-evans.com,+1-449-333-4356x3768,Cooper-Evans,Finance,51912075,6387,Purchased List,2024-10-01 13:54:12,2025-07-16 22:37:34,4831248.92,33,33,Active
003pXQZy6id0sVMKSr,Ricky,Thomas,ricky.thomas@snowgroup.com,927-961-9457x3669,Snow Group,Manufacturing,31110743,480,Other,2024-01-12 21:18:21,2024-08-22 12:29:00,596179.25,12,79,Active
003w2TvGoL2y6w93Fa,Lisa,Madden,lisa.madden@jordan-smith.com,5123380988,Jordan-Smith,Finance,26544852,6610,Purchased List,2024-07-25 13:40:59,2025-10-04 14:04:14,284874.55,12,22,Prospect
0035IcS3mD8XSxeaAE,Todd,Valencia,todd.valencia@colemaninc.com,555-428-9881,Coleman Inc,Consulting,4002038,319,Phone Inquiry,2020-11-20 16:58:25,2021-11-15 16:58:25,31731.87,32,18,Churned
0032tdu8BPjUBWtU78,Paul,Robinson,paul.robinson@sanchez-garcia.com,7288584517,Sanchez-Garcia,Finance,49298922,7854,Other,2022-10-18 07:11:05,2025-05-09 21:33:50,4087475.5,36,74,Active
003Y0hW5RY3kZ3DAMf,Ryan,Miller,ryan.miller@stewart.com,239-445-9624x8244,"Stewart, Stone and Moss",Manufacturing,83316219,3574,Partner Referral,2024-02-11 21:51:26,2024-10-20 10:43:19,3760817.71,46,74,Active
003Rn0uPmcqe9ngcnR,Susan,Richardson,susan.richardson@walker.com,+1-756-971-9223,"Walker, Gonzalez and Smith",Healthcare,14599425,494,Purchased List,2022-12-09 05:29:13,2024-05-12 07:10:05,1135805.09,4,27,Active
003A4OKc0wCEkKxeKe,John,Mason,john.mason@jackson-ortiz.com,001-608-363-3380x6369,Jackson-Ortiz,Technology,15508876,9758,Phone Inquiry,2021-04-12 02:35:15,2022-01-14 02:35:15,206285.24,37,30,Churned
0037EwO15LRFDPxPRF,Lauren,Jackson,lauren.jackson@adams-garcia.com,654-783-0879,Adams-Garcia,Technology,63289606,9884,Web,2022-02-03 10:01:32,2025-05-25 23:01:37,1811799.32,37,40,Active
00389kYcO2jQREYuZ6,Lauren,Patel,lauren.patel@coleinc.com,(231)754-3102,Cole Inc,Finance,60552826,9115,Partner Referral,2025-07-12 18:25:14,2026-02-06 18:25:14,265537.09,41,15,Churned
003kHLdkqOfSUYdbir,Scott,Carroll,scott.carroll@harper.com,448-710-0705x55037,"Harper, Kline and Russell",Manufacturing,47872254,6386,Partner Referral,2022-04-28 08:34:50,2023-08-18 13:17:45,2666340.23,4,38,Active
003kTKyUCQYpGb0I5w,Amy,Lewis,amy.lewis@paul.com,936.444.2884x1927,"Paul, Kirby and Swanson",Finance,9573541,3074,Phone Inquiry,2023-02-16 01:48:20,2023-11-04 14:37:15,135902.92,0,61,Active
003P3IpF8KhBfNJGLw,Nicole,Castillo,nicole.castillo@stevens-floyd.com,001-537-550-2017x78700,Stevens-Floyd,Finance,37338802,1738,Partner Referral,2023-12-12 01:16:43,2025-09-11 23:31:22,3192426.03,33,42,Active
003BgW77KLcgI5TsQY,Lori,Robertson,lori.robertson@garrettgroup.com,721-571-1874,Garrett Group,Technology,62792930,1201,Purchased List,2021-12-02 06:01:40,2022-03-06 06:01:40,528711.94,40,51,Churned
